,kingdom,phylum,cls,order,family,genus,species,common_name,filepath,class
11165,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Gold-striped salamander,2024-03-20/29071828_289670_eol-full-size-copy.jpg,Chioglossa lusitanica
11166,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Gold-striped salamander,2024-03-20/21499625_289670_eol-full-size-copy.jpg,Chioglossa lusitanica
11167,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Gold-striped salamander,2024-03-20/21499632_289670_eol-full-size-copy.jpg,Chioglossa lusitanica
11168,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Gold-striped salamander,2024-03-20/29071822_289670_eol-full-size-copy.jpg,Chioglossa lusitanica
11169,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Gold-striped salamander,2024-03-20/21499627_289670_eol-full-size-copy.jpg,Chioglossa lusitanica
11170,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Gold-striped salamander,2024-03-20/21499615_289670_eol-full-size-copy.jpg,Chioglossa lusitanica
11171,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Gold-striped salamander,2024-03-20/29071823_289670_eol-full-size-copy.jpg,Chioglossa lusitanica
11172,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa,lusitanica,Gold-striped salamander,2024-03-20/21499620_289670_eol-full-size-copy.jpg,Chioglossa lusitanica
11173,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025430_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11174,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025433_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11175,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025435_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11176,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025429_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11177,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/8878203_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11178,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/14140597_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11179,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/14140601_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11180,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025415_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11181,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/14140598_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11182,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025422_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11183,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025412_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11184,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025411_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11185,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/14140602_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11186,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025423_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11187,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/14140603_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11188,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/22536143_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11189,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025405_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11190,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025417_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11191,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025427_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11192,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025421_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11193,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025420_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11194,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025432_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11195,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025426_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11196,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025416_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11197,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025406_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11198,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/22536144_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11199,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025407_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11200,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025425_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11201,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025424_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11202,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Golden Mantella,2024-03-20/30025418_333429_eol-full-size-copy.jpg,Mantella aurantiaca
11203,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420290_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11204,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/28175521_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11205,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420275_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11206,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420299_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11207,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/14168811_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11208,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/28760135_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11209,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/21554095_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11210,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/21554079_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11211,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420272_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11212,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/28175522_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11213,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/21554082_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11214,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420291_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11215,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/21554094_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11216,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/21554077_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11217,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420274_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11218,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420295_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11219,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420301_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11220,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/21554083_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11221,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420304_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11222,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420293_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11223,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/21554091_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11224,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420300_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11225,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/28175524_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11226,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420267_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11227,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/15271962_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11228,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420297_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11229,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420276_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11230,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/28175520_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11231,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420268_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11232,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Siamang,2024-03-20/29420273_1038643_eol-full-size-copy.jpg,Symphalangus syndactylus
11233,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/27720351_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11234,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883660_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11235,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312875_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11236,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312868_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11237,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/27720352_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11238,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883657_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11239,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/27720353_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11240,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312876_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11241,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883659_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11242,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/27720350_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11243,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312878_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11244,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/14203985_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11245,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312861_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11246,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883670_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11247,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312873_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11248,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883663_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11249,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312864_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11250,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312872_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11251,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883667_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11252,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883656_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11253,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312869_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11254,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312867_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11255,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883665_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11256,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312881_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11257,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/27720355_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11258,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312879_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11259,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/9448738_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11260,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312863_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11261,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/22312865_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11262,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Dasyatis,pastinaca,blue stingray,2024-03-20/29883672_46560871_eol-full-size-copy.jpg,Dasyatis pastinaca
11263,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/20894707_858738_eol-full-size-copy.jpg,Saga pedo
11264,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/9312883_858738_eol-full-size-copy.jpg,Saga pedo
11265,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989186_858738_eol-full-size-copy.jpg,Saga pedo
11266,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822063_858738_eol-full-size-copy.jpg,Saga pedo
11267,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989194_858738_eol-full-size-copy.jpg,Saga pedo
11268,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/20894705_858738_eol-full-size-copy.jpg,Saga pedo
11269,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822049_858738_eol-full-size-copy.jpg,Saga pedo
11270,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989200_858738_eol-full-size-copy.jpg,Saga pedo
11271,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822039_858738_eol-full-size-copy.jpg,Saga pedo
11272,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/20894721_858738_eol-full-size-copy.jpg,Saga pedo
11273,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989190_858738_eol-full-size-copy.jpg,Saga pedo
11274,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/20894716_858738_eol-full-size-copy.jpg,Saga pedo
11275,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822046_858738_eol-full-size-copy.jpg,Saga pedo
11276,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822051_858738_eol-full-size-copy.jpg,Saga pedo
11277,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989180_858738_eol-full-size-copy.jpg,Saga pedo
11278,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822068_858738_eol-full-size-copy.jpg,Saga pedo
11279,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989179_858738_eol-full-size-copy.jpg,Saga pedo
11280,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822048_858738_eol-full-size-copy.jpg,Saga pedo
11281,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/20894722_858738_eol-full-size-copy.jpg,Saga pedo
11282,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/20894724_858738_eol-full-size-copy.jpg,Saga pedo
11283,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989189_858738_eol-full-size-copy.jpg,Saga pedo
11284,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822053_858738_eol-full-size-copy.jpg,Saga pedo
11285,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/20894717_858738_eol-full-size-copy.jpg,Saga pedo
11286,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822040_858738_eol-full-size-copy.jpg,Saga pedo
11287,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822042_858738_eol-full-size-copy.jpg,Saga pedo
11288,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822056_858738_eol-full-size-copy.jpg,Saga pedo
11289,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/29822044_858738_eol-full-size-copy.jpg,Saga pedo
11290,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989176_858738_eol-full-size-copy.jpg,Saga pedo
11291,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989191_858738_eol-full-size-copy.jpg,Saga pedo
11292,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Saga,pedo,Predatory Bush-cricket,2024-03-20/13989178_858738_eol-full-size-copy.jpg,Saga pedo
11293,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28905389_323904_eol-full-size-copy.jpg,Saguinus leucopus
11294,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288265_323904_eol-full-size-copy.jpg,Saguinus leucopus
11295,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288271_323904_eol-full-size-copy.jpg,Saguinus leucopus
11296,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288243_323904_eol-full-size-copy.jpg,Saguinus leucopus
11297,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/21330557_323904_eol-full-size-copy.jpg,Saguinus leucopus
11298,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/21330542_323904_eol-full-size-copy.jpg,Saguinus leucopus
11299,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28905388_323904_eol-full-size-copy.jpg,Saguinus leucopus
11300,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288229_323904_eol-full-size-copy.jpg,Saguinus leucopus
11301,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288262_323904_eol-full-size-copy.jpg,Saguinus leucopus
11302,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/21330547_323904_eol-full-size-copy.jpg,Saguinus leucopus
11303,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288231_323904_eol-full-size-copy.jpg,Saguinus leucopus
11304,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/21330540_323904_eol-full-size-copy.jpg,Saguinus leucopus
11305,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288256_323904_eol-full-size-copy.jpg,Saguinus leucopus
11306,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/21330545_323904_eol-full-size-copy.jpg,Saguinus leucopus
11307,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288264_323904_eol-full-size-copy.jpg,Saguinus leucopus
11308,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288257_323904_eol-full-size-copy.jpg,Saguinus leucopus
11309,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288233_323904_eol-full-size-copy.jpg,Saguinus leucopus
11310,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/21330548_323904_eol-full-size-copy.jpg,Saguinus leucopus
11311,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288248_323904_eol-full-size-copy.jpg,Saguinus leucopus
11312,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288244_323904_eol-full-size-copy.jpg,Saguinus leucopus
11313,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown Bare-face Tamarin,2024-03-20/28288232_323904_eol-full-size-copy.jpg,Saguinus leucopus
