,filepath,class
816,Agaricus campestris L./2851433339-135678.JPG,Agaricus campestris L.
817,Agaricus campestris L./2331570672-339361.JPG,Agaricus campestris L.
818,Agaricus campestris L./2383041646-265574.JPG,Agaricus campestris L.
819,Agaricus campestris L./2898631384-142725.JPG,Agaricus campestris L.
820,Agaricus campestris L./2238499431-244920.JPG,Agaricus campestris L.
821,Agaricus campestris L./2238175944-83059.JPG,Agaricus campestris L.
822,Agaricus campestris L./2237906130-151002.JPG,Agaricus campestris L.
823,Agaricus campestris L./2818072346-282888.JPG,Agaricus campestris L.
824,Agaricus campestris L./2901945434-143960.JPG,Agaricus campestris L.
825,Agaricus campestris L./2248039709-114512.JPG,Agaricus campestris L.
826,Agaricus campestris L./2851422348-61300.JPG,Agaricus campestris L.
827,Agaricus campestris L./2238555829-106918.JPG,Agaricus campestris L.
828,Agaricus campestris L./2816363317-357511.JPG,Agaricus campestris L.
829,Agaricus campestris L./2964211474-144737.JPG,Agaricus campestris L.
830,Agaricus campestris L./2868484528-65546.JPG,Agaricus campestris L.
831,Agaricus campestris L./2813002349-133547.JPG,Agaricus campestris L.
832,Agaricus campestris L./2331570928-41676.JPG,Agaricus campestris L.
833,Agaricus campestris L./2237958100-152701.JPG,Agaricus campestris L.
834,Agaricus campestris L./2862689333-62855.JPG,Agaricus campestris L.
835,Agaricus campestris L./2331570928-41677.JPG,Agaricus campestris L.
836,Agaricus campestris L./2856920337-359697.JPG,Agaricus campestris L.
837,Agaricus campestris L./2238159060-156451.JPG,Agaricus campestris L.
838,Agaricus campestris L./2851420335-209725.JPG,Agaricus campestris L.
839,Agaricus campestris L./2332528706-264711.JPG,Agaricus campestris L.
840,"Mycena galopus (Pers.) P.Kumm., 1871/2238573136-258346.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
841,"Mycena galopus (Pers.) P.Kumm., 1871/2994393353-74395.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
842,"Mycena galopus (Pers.) P.Kumm., 1871/2874314519-140655.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
843,"Mycena galopus (Pers.) P.Kumm., 1871/2901947405-218406.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
844,"Mycena galopus (Pers.) P.Kumm., 1871/2575121968-55826.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
845,"Mycena galopus (Pers.) P.Kumm., 1871/2575118655-203734.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
846,"Mycena galopus (Pers.) P.Kumm., 1871/2984622372-370730.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
847,"Mycena galopus (Pers.) P.Kumm., 1871/2981243317-370199.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
848,"Mycena galopus (Pers.) P.Kumm., 1871/2238575428-36568.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
849,"Mycena galopus (Pers.) P.Kumm., 1871/2238559887-331369.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
850,"Mycena galopus (Pers.) P.Kumm., 1871/2238360816-235780.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
851,"Mycena galopus (Pers.) P.Kumm., 1871/2238580455-186151.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
852,"Mycena galopus (Pers.) P.Kumm., 1871/2901951346-293628.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
853,"Mycena galopus (Pers.) P.Kumm., 1871/2238459764-91731.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
854,"Mycena galopus (Pers.) P.Kumm., 1871/2238449719-91315.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
855,"Mycena galopus (Pers.) P.Kumm., 1871/2238401350-163254.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
856,"Mycena galopus (Pers.) P.Kumm., 1871/2238526473-27140.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
857,"Mycena galopus (Pers.) P.Kumm., 1871/2238557240-181425.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
858,"Mycena galopus (Pers.) P.Kumm., 1871/2238564193-34430.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
859,"Mycena galopus (Pers.) P.Kumm., 1871/2860305425-210821.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
860,"Mycena galopus (Pers.) P.Kumm., 1871/2862689349-136989.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
861,"Mycena galopus (Pers.) P.Kumm., 1871/2460547084-125927.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
862,"Mycena galopus (Pers.) P.Kumm., 1871/2238580455-186152.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
863,"Mycena galopus (Pers.) P.Kumm., 1871/2238298776-233931.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
864,"Mycena galopus (Pers.) P.Kumm., 1871/2238578578-37256.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
865,"Mycena galopus (Pers.) P.Kumm., 1871/2238529434-101735.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
866,"Mycena galopus (Pers.) P.Kumm., 1871/2238479001-241823.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
867,"Mycena galopus (Pers.) P.Kumm., 1871/2575118925-203794.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
868,"Mycena galopus (Pers.) P.Kumm., 1871/2874304423-66113.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
869,"Mycena galopus (Pers.) P.Kumm., 1871/2238093130-154320.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
870,"Mycena galopus (Pers.) P.Kumm., 1871/2238385726-236792.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
871,"Mycena galopus (Pers.) P.Kumm., 1871/2238564128-34410.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
872,"Mycena galopus (Pers.) P.Kumm., 1871/2989725385-221961.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
873,"Mycena galopus (Pers.) P.Kumm., 1871/2238455036-239781.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
874,"Mycena galopus (Pers.) P.Kumm., 1871/2238459673-17515.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
875,"Mycena galopus (Pers.) P.Kumm., 1871/2984622372-370731.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
876,"Mycena galopus (Pers.) P.Kumm., 1871/2901947405-218409.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
877,"Mycena galopus (Pers.) P.Kumm., 1871/2238564128-34411.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
878,"Mycena galopus (Pers.) P.Kumm., 1871/2238568311-257484.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
879,"Mycena galopus (Pers.) P.Kumm., 1871/2238152244-82239.JPG","Mycena galopus (Pers.) P.Kumm., 1871"
880,Mycena pura (Pers.) Sacc./2862692394-137144.JPG,Mycena pura (Pers.) Sacc.
881,Mycena pura (Pers.) Sacc./2862701328-63403.JPG,Mycena pura (Pers.) Sacc.
882,Mycena pura (Pers.) Sacc./2421823861-267746.JPG,Mycena pura (Pers.) Sacc.
883,Mycena pura (Pers.) Sacc./2238403273-15074.JPG,Mycena pura (Pers.) Sacc.
884,Mycena pura (Pers.) Sacc./2424124323-45856.JPG,Mycena pura (Pers.) Sacc.
885,Mycena pura (Pers.) Sacc./2238545846-252744.JPG,Mycena pura (Pers.) Sacc.
886,Mycena pura (Pers.) Sacc./2984619389-146342.JPG,Mycena pura (Pers.) Sacc.
887,Mycena pura (Pers.) Sacc./2862698397-361307.JPG,Mycena pura (Pers.) Sacc.
888,Mycena pura (Pers.) Sacc./2238520673-26200.JPG,Mycena pura (Pers.) Sacc.
889,Mycena pura (Pers.) Sacc./2351006758-42310.JPG,Mycena pura (Pers.) Sacc.
890,Mycena pura (Pers.) Sacc./2425494476-268951.JPG,Mycena pura (Pers.) Sacc.
891,Mycena pura (Pers.) Sacc./2898624359-142447.JPG,Mycena pura (Pers.) Sacc.
892,Mycena pura (Pers.) Sacc./2238380160-162373.JPG,Mycena pura (Pers.) Sacc.
893,Mycena pura (Pers.) Sacc./2238578662-335049.JPG,Mycena pura (Pers.) Sacc.
894,Mycena pura (Pers.) Sacc./2238181229-83292.JPG,Mycena pura (Pers.) Sacc.
895,Mycena pura (Pers.) Sacc./2424122493-45498.JPG,Mycena pura (Pers.) Sacc.
896,Mycena pura (Pers.) Sacc./2238523587-324162.JPG,Mycena pura (Pers.) Sacc.
897,Mycena pura (Pers.) Sacc./2238086738-5876.JPG,Mycena pura (Pers.) Sacc.
898,Mycena pura (Pers.) Sacc./2964218412-369257.JPG,Mycena pura (Pers.) Sacc.
899,Mycena pura (Pers.) Sacc./2989717316-296837.JPG,Mycena pura (Pers.) Sacc.
900,Mycena pura (Pers.) Sacc./2238580243-37664.JPG,Mycena pura (Pers.) Sacc.
901,Mycena pura (Pers.) Sacc./2237940795-151905.JPG,Mycena pura (Pers.) Sacc.
902,Mycena pura (Pers.) Sacc./2238403479-89290.JPG,Mycena pura (Pers.) Sacc.
903,Mycena pura (Pers.) Sacc./2864901360-212134.JPG,Mycena pura (Pers.) Sacc.
904,Mycena pura (Pers.) Sacc./2237923755-151509.JPG,Mycena pura (Pers.) Sacc.
905,Mycena pura (Pers.) Sacc./2864916397-362530.JPG,Mycena pura (Pers.) Sacc.
906,Mycena pura (Pers.) Sacc./2460547904-126158.JPG,Mycena pura (Pers.) Sacc.
907,Mycena pura (Pers.) Sacc./2238588436-261701.JPG,Mycena pura (Pers.) Sacc.
908,Mycena pura (Pers.) Sacc./2883270305-216217.JPG,Mycena pura (Pers.) Sacc.
909,Mycena pura (Pers.) Sacc./2417206080-192564.JPG,Mycena pura (Pers.) Sacc.
910,Mycena pura (Pers.) Sacc./2417206080-192565.JPG,Mycena pura (Pers.) Sacc.
911,Mycena pura (Pers.) Sacc./2351007656-265034.JPG,Mycena pura (Pers.) Sacc.
912,Mycena pura (Pers.) Sacc./2238529348-27709.JPG,Mycena pura (Pers.) Sacc.
913,Mycena pura (Pers.) Sacc./2238190557-307161.JPG,Mycena pura (Pers.) Sacc.
914,Mycena pura (Pers.) Sacc./2238529348-27710.JPG,Mycena pura (Pers.) Sacc.
915,Mycena pura (Pers.) Sacc./2238509724-98506.JPG,Mycena pura (Pers.) Sacc.
916,Mycena pura (Pers.) Sacc./2238524420-174984.JPG,Mycena pura (Pers.) Sacc.
917,Mycena pura (Pers.) Sacc./2238524857-324395.JPG,Mycena pura (Pers.) Sacc.
918,Mycena pura (Pers.) Sacc./2874314507-364676.JPG,Mycena pura (Pers.) Sacc.
919,Mycena pura (Pers.) Sacc./2986446350-221441.JPG,Mycena pura (Pers.) Sacc.
920,Boletus edulis Bull./2862684424-136769.JPG,Boletus edulis Bull.
921,Boletus edulis Bull./2238436365-164705.JPG,Boletus edulis Bull.
922,Boletus edulis Bull./2898618426-291278.JPG,Boletus edulis Bull.
923,Boletus edulis Bull./2860299375-210609.JPG,Boletus edulis Bull.
924,Boletus edulis Bull./2238180318-8993.JPG,Boletus edulis Bull.
925,Boletus edulis Bull./2427875350-196079.JPG,Boletus edulis Bull.
926,Boletus edulis Bull./2862690466-286007.JPG,Boletus edulis Bull.
927,Boletus edulis Bull./2332527890-190273.JPG,Boletus edulis Bull.
928,Boletus edulis Bull./2860311362-360562.JPG,Boletus edulis Bull.
929,Boletus edulis Bull./2238550397-329278.JPG,Boletus edulis Bull.
930,Boletus edulis Bull./2238162178-8379.JPG,Boletus edulis Bull.
931,Boletus edulis Bull./2238564515-182881.JPG,Boletus edulis Bull.
932,Boletus edulis Bull./2238558346-255554.JPG,Boletus edulis Bull.
933,Boletus edulis Bull./2818080312-358036.JPG,Boletus edulis Bull.
934,Boletus edulis Bull./2821591325-208724.JPG,Boletus edulis Bull.
935,Boletus edulis Bull./2238564515-182880.JPG,Boletus edulis Bull.
936,Boletus edulis Bull./2575120938-55570.JPG,Boletus edulis Bull.
937,Boletus edulis Bull./2238557791-255420.JPG,Boletus edulis Bull.
938,Boletus edulis Bull./2238556602-330597.JPG,Boletus edulis Bull.
939,Boletus edulis Bull./2238524485-174997.JPG,Boletus edulis Bull.
940,Boletus edulis Bull./2421821850-193291.JPG,Boletus edulis Bull.
941,Boletus edulis Bull./2238458315-165867.JPG,Boletus edulis Bull.
942,Boletus edulis Bull./2238570420-183873.JPG,Boletus edulis Bull.
943,Boletus edulis Bull./2883258460-215499.JPG,Boletus edulis Bull.
944,Boletus edulis Bull./2425495872-344448.JPG,Boletus edulis Bull.
945,Boletus edulis Bull./2238514188-25218.JPG,Boletus edulis Bull.
946,Boletus edulis Bull./2818078304-134189.JPG,Boletus edulis Bull.
947,Boletus edulis Bull./2864907452-362048.JPG,Boletus edulis Bull.
948,Boletus edulis Bull./2382319304-117017.JPG,Boletus edulis Bull.
949,Boletus edulis Bull./2421821355-193176.JPG,Boletus edulis Bull.
950,Boletus edulis Bull./2238508961-246507.JPG,Boletus edulis Bull.
951,Boletus edulis Bull./2862694327-361112.JPG,Boletus edulis Bull.
952,Boletus edulis Bull./2238560017-331395.JPG,Boletus edulis Bull.
953,Boletus edulis Bull./2238510707-322150.JPG,Boletus edulis Bull.
954,Boletus edulis Bull./2237913491-225298.JPG,Boletus edulis Bull.
955,Boletus edulis Bull./2238378547-311669.JPG,Boletus edulis Bull.
956,Boletus edulis Bull./2238151276-230242.JPG,Boletus edulis Bull.
957,Boletus edulis Bull./2818080312-358035.JPG,Boletus edulis Bull.
958,Boletus edulis Bull./2238556086-255035.JPG,Boletus edulis Bull.
959,Boletus edulis Bull./2816356336-282328.JPG,Boletus edulis Bull.
960,Amanita fulva (Schaeff.) Fr./2238572676-258245.JPG,Amanita fulva (Schaeff.) Fr.
961,Amanita fulva (Schaeff.) Fr./2238159176-230574.JPG,Amanita fulva (Schaeff.) Fr.
962,Amanita fulva (Schaeff.) Fr./2238567886-257410.JPG,Amanita fulva (Schaeff.) Fr.
963,Amanita fulva (Schaeff.) Fr./2417208125-193009.JPG,Amanita fulva (Schaeff.) Fr.
964,Amanita fulva (Schaeff.) Fr./2238551125-180189.JPG,Amanita fulva (Schaeff.) Fr.
965,Amanita fulva (Schaeff.) Fr./2332528720-190475.JPG,Amanita fulva (Schaeff.) Fr.
966,Amanita fulva (Schaeff.) Fr./2238418803-15593.JPG,Amanita fulva (Schaeff.) Fr.
967,Amanita fulva (Schaeff.) Fr./2238557990-181608.JPG,Amanita fulva (Schaeff.) Fr.
968,Amanita fulva (Schaeff.) Fr./2238220108-10959.JPG,Amanita fulva (Schaeff.) Fr.
969,Amanita fulva (Schaeff.) Fr./2303159525-189865.JPG,Amanita fulva (Schaeff.) Fr.
970,Amanita fulva (Schaeff.) Fr./2331571123-41721.JPG,Amanita fulva (Schaeff.) Fr.
971,Amanita fulva (Schaeff.) Fr./2274829595-189427.JPG,Amanita fulva (Schaeff.) Fr.
972,Amanita fulva (Schaeff.) Fr./2864898439-137734.JPG,Amanita fulva (Schaeff.) Fr.
973,Amanita fulva (Schaeff.) Fr./2238556927-330683.JPG,Amanita fulva (Schaeff.) Fr.
974,Amanita fulva (Schaeff.) Fr./2864911337-362224.JPG,Amanita fulva (Schaeff.) Fr.
975,Amanita fulva (Schaeff.) Fr./2265771984-114803.JPG,Amanita fulva (Schaeff.) Fr.
976,Amanita fulva (Schaeff.) Fr./2883260477-365363.JPG,Amanita fulva (Schaeff.) Fr.
977,Amanita fulva (Schaeff.) Fr./2238466514-92083.JPG,Amanita fulva (Schaeff.) Fr.
978,Amanita fulva (Schaeff.) Fr./2351008003-42544.JPG,Amanita fulva (Schaeff.) Fr.
979,Amanita fulva (Schaeff.) Fr./2238515663-25436.JPG,Amanita fulva (Schaeff.) Fr.
980,Amanita fulva (Schaeff.) Fr./2238572641-258236.JPG,Amanita fulva (Schaeff.) Fr.
981,Amanita fulva (Schaeff.) Fr./2238469465-166698.JPG,Amanita fulva (Schaeff.) Fr.
982,Amanita fulva (Schaeff.) Fr./2862686415-211183.JPG,Amanita fulva (Schaeff.) Fr.
983,Amanita fulva (Schaeff.) Fr./2868477426-288031.JPG,Amanita fulva (Schaeff.) Fr.
984,Amanita fulva (Schaeff.) Fr./2238159074-82472.JPG,Amanita fulva (Schaeff.) Fr.
985,Amanita fulva (Schaeff.) Fr./2860308430-210923.JPG,Amanita fulva (Schaeff.) Fr.
986,Amanita fulva (Schaeff.) Fr./2351008003-42543.JPG,Amanita fulva (Schaeff.) Fr.
987,Amanita fulva (Schaeff.) Fr./2238503272-320857.JPG,Amanita fulva (Schaeff.) Fr.
988,Amanita fulva (Schaeff.) Fr./2417208125-193010.JPG,Amanita fulva (Schaeff.) Fr.
989,Amanita fulva (Schaeff.) Fr./2269197997-338404.JPG,Amanita fulva (Schaeff.) Fr.
990,Amanita fulva (Schaeff.) Fr./2864898439-137733.JPG,Amanita fulva (Schaeff.) Fr.
991,Amanita fulva (Schaeff.) Fr./2238497540-170640.JPG,Amanita fulva (Schaeff.) Fr.
992,Amanita fulva (Schaeff.) Fr./2332528353-42058.JPG,Amanita fulva (Schaeff.) Fr.
993,Amanita fulva (Schaeff.) Fr./2238559725-181985.JPG,Amanita fulva (Schaeff.) Fr.
994,Amanita fulva (Schaeff.) Fr./2274829688-41060.JPG,Amanita fulva (Schaeff.) Fr.
995,Amanita fulva (Schaeff.) Fr./2864914351-287368.JPG,Amanita fulva (Schaeff.) Fr.
996,Amanita fulva (Schaeff.) Fr./2238502499-97244.JPG,Amanita fulva (Schaeff.) Fr.
997,Amanita fulva (Schaeff.) Fr./2238559154-107693.JPG,Amanita fulva (Schaeff.) Fr.
998,Amanita fulva (Schaeff.) Fr./2238577590-185468.JPG,Amanita fulva (Schaeff.) Fr.
999,Amanita fulva (Schaeff.) Fr./2238474363-18902.JPG,Amanita fulva (Schaeff.) Fr.
